agegroup,gender,region,cancer,value,year
25-,F,Walloon,Kaposi's sarcoma,-,2015
25-,F,Walloon,Soft tissues,-,2015
25-,F,Walloon,Retroperitoneum and peritoneum,1,2015
25-,F,Walloon,Breast,-,2015
25-,F,Walloon,Penis,-,2015
25-,F,Walloon,Prostate,-,2015
25-,F,Walloon,Testis,16,2015
25-,F,Walloon,"Male genital organs, NOS",-,2015
25-,F,Walloon,Kidney,1,2015
25-,F,Walloon,Renal pelvis,-,2015
25-,F,Walloon,Ureter,-,2015
25-,F,Walloon,Bladder,-,2015
25-,F,Walloon,"Urinary organs, NOS",-,2015
25-,F,Walloon,Eye and adnexa,-,2015
25-,F,Walloon,Meninges,-,2015
25-,F,Walloon,Brain,8,2015
25-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",1,2015
25-,F,Walloon,Thyroid gland,6,2015
25-,F,Walloon,Adrenal gland,-,2015
25-,F,Walloon,"Endocrine glands, NOS",-,2015
25-,F,Walloon,Hodgkin's disease,6,2015
25-,F,Walloon,Non-Hodgkin-lymphoma,8,2015
25-,F,Walloon,Malignant immunoproliferative diseases,-,2015
25-,F,Walloon,Multiple myeloma,-,2015
25-,F,Walloon,Lymphoid leukaemia,2,2015
25-,F,Walloon,Myeloid leukaemia,1,2015
25-,F,Walloon,Monocytic leukaemia,-,2015
25-,F,Walloon,Leukaemia other,-,2015
25-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",-,2015
25-,F,Walloon,Other and ill-defined sites,-,2015
25-,F,Walloon,Unknown primary site,-,2015
25-,F,Walloon,Myeloproliferative Disorders,1,2015
25-,F,Walloon,Myelodysplastic syndromes,1,2015
30-,F,Walloon,Lip,-,2015
30-,F,Walloon,Base of tongue,-,2015
30-,F,Walloon,Tongue,-,2015
30-,F,Walloon,Gum,-,2015
30-,F,Walloon,Floor of mouth,1,2015
30-,F,Walloon,Palate,-,2015
30-,F,Walloon,"Mouth, NOS",-,2015
30-,F,Walloon,Parotid gland,-,2015
30-,F,Walloon,"Salivary glands, NOS",-,2015
30-,F,Walloon,Tonsil,-,2015
30-,F,Walloon,Oropharynx,-,2015
30-,F,Walloon,Nasopharynx,-,2015
30-,F,Walloon,Pyriform sinus,-,2015
30-,F,Walloon,Hypopharynx,-,2015
30-,F,Walloon,"Lip, oral cavity and pharynx, NOS",-,2015
30-,F,Walloon,Oesophagus,-,2015
30-,F,Walloon,Stomach,1,2015
30-,F,Walloon,Small intestine,1,2015
30-,F,Walloon,Colon,3,2015
30-,F,Walloon,Rectosigmoid junction,-,2015
30-,F,Walloon,Rectum,1,2015
30-,F,Walloon,Anus and anal canal,1,2015
30-,F,Walloon,Liver and intrahepatic bile ducts,1,2015
30-,F,Walloon,Gallbladder,-,2015
30-,F,Walloon,"Biliary tract, NOS",-,2015
30-,F,Walloon,Pancreas,1,2015
30-,F,Walloon,Other ill-defined digestive organs,-,2015
30-,F,Walloon,Nasal cavity and middle ear,-,2015
30-,F,Walloon,Accessory sinuses,-,2015
30-,F,Walloon,Larynx,-,2015
30-,F,Walloon,Trachea,-,2015
30-,F,Walloon,Bronchus and lung,-,2015
30-,F,Walloon,Thymus,-,2015
30-,F,Walloon,"Heart, mediastinum and pleura",1,2015
30-,F,Walloon,"Respiratory system and intrathoracic organs, NOS",-,2015
30-,F,Walloon,Bone and articular cartilage of limbs,2,2015
30-,F,Walloon,"Bone and articular cartilage, NOS",2,2015
30-,F,Walloon,Malignant melanoma of skin,9,2015
30-,F,Walloon,Malignant neoplasms of skin,3,2015
30-,F,Walloon,Mesothelioma,-,2015
30-,F,Walloon,Kaposi's sarcoma,1,2015
30-,F,Walloon,Soft tissues,4,2015
30-,F,Walloon,Retroperitoneum and peritoneum,-,2015
30-,F,Walloon,Breast,-,2015
30-,F,Walloon,Penis,-,2015
30-,F,Walloon,Prostate,-,2015
30-,F,Walloon,Testis,24,2015
30-,F,Walloon,"Male genital organs, NOS",-,2015
30-,F,Walloon,Kidney,1,2015
30-,F,Walloon,Renal pelvis,-,2015
30-,F,Walloon,Ureter,-,2015
30-,F,Walloon,Bladder,-,2015
30-,F,Walloon,"Urinary organs, NOS",-,2015
30-,F,Walloon,Eye and adnexa,-,2015
30-,F,Walloon,Meninges,-,2015
30-,F,Walloon,Brain,7,2015
30-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",-,2015
30-,F,Walloon,Thyroid gland,7,2015
30-,F,Walloon,Adrenal gland,-,2015
30-,F,Walloon,"Endocrine glands, NOS",-,2015
30-,F,Walloon,Hodgkin's disease,6,2015
30-,F,Walloon,Non-Hodgkin-lymphoma,2,2015
30-,F,Walloon,Malignant immunoproliferative diseases,1,2015
30-,F,Walloon,Multiple myeloma,-,2015
30-,F,Walloon,Lymphoid leukaemia,2,2015
30-,F,Walloon,Myeloid leukaemia,2,2015
30-,F,Walloon,Monocytic leukaemia,-,2015
30-,F,Walloon,Leukaemia other,-,2015
30-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",-,2015
30-,F,Walloon,Other and ill-defined sites,-,2015
30-,F,Walloon,Unknown primary site,-,2015
30-,F,Walloon,Myeloproliferative Disorders,2,2015
30-,F,Walloon,Myelodysplastic syndromes,1,2015
35-,F,Walloon,Lip,-,2015
35-,F,Walloon,Base of tongue,-,2015
35-,F,Walloon,Tongue,-,2015
35-,F,Walloon,Gum,-,2015
35-,F,Walloon,Floor of mouth,-,2015
35-,F,Walloon,Palate,-,2015
35-,F,Walloon,"Mouth, NOS",-,2015
35-,F,Walloon,Parotid gland,1,2015
35-,F,Walloon,"Salivary glands, NOS",-,2015
35-,F,Walloon,Tonsil,-,2015
35-,F,Walloon,Oropharynx,-,2015
35-,F,Walloon,Nasopharynx,1,2015
35-,F,Walloon,Pyriform sinus,1,2015
35-,F,Walloon,Hypopharynx,-,2015
35-,F,Walloon,"Lip, oral cavity and pharynx, NOS",-,2015
35-,F,Walloon,Oesophagus,1,2015
35-,F,Walloon,Stomach,4,2015
35-,F,Walloon,Small intestine,-,2015
35-,F,Walloon,Colon,5,2015
35-,F,Walloon,Rectosigmoid junction,-,2015
35-,F,Walloon,Rectum,2,2015
35-,F,Walloon,Anus and anal canal,-,2015
35-,F,Walloon,Liver and intrahepatic bile ducts,1,2015
35-,F,Walloon,Gallbladder,1,2015
35-,F,Walloon,"Biliary tract, NOS",1,2015
35-,F,Walloon,Pancreas,3,2015
35-,F,Walloon,Other ill-defined digestive organs,-,2015
35-,F,Walloon,Nasal cavity and middle ear,-,2015
35-,F,Walloon,Accessory sinuses,-,2015
35-,F,Walloon,Larynx,-,2015
35-,F,Walloon,Trachea,-,2015
35-,F,Walloon,Bronchus and lung,6,2015
35-,F,Walloon,Thymus,-,2015
35-,F,Walloon,"Heart, mediastinum and pleura",-,2015
35-,F,Walloon,"Respiratory system and intrathoracic organs, NOS",-,2015
35-,F,Walloon,Bone and articular cartilage of limbs,1,2015
35-,F,Walloon,"Bone and articular cartilage, NOS",-,2015
35-,F,Walloon,Malignant melanoma of skin,22,2015
35-,F,Walloon,Malignant neoplasms of skin,4,2015
35-,F,Walloon,Mesothelioma,-,2015
35-,F,Walloon,Kaposi's sarcoma,2,2015
35-,F,Walloon,Soft tissues,-,2015
35-,F,Walloon,Retroperitoneum and peritoneum,-,2015
35-,F,Walloon,Breast,-,2015
35-,F,Walloon,Penis,-,2015
35-,F,Walloon,Prostate,-,2015
35-,F,Walloon,Testis,31,2015
35-,F,Walloon,"Male genital organs, NOS",1,2015
35-,F,Walloon,Kidney,10,2015
35-,F,Walloon,Renal pelvis,-,2015
35-,F,Walloon,Ureter,-,2015
35-,F,Walloon,Bladder,-,2015
35-,F,Walloon,"Urinary organs, NOS",-,2015
35-,F,Walloon,Eye and adnexa,1,2015
35-,F,Walloon,Meninges,-,2015
35-,F,Walloon,Brain,7,2015
35-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",1,2015
35-,F,Walloon,Thyroid gland,7,2015
35-,F,Walloon,Adrenal gland,1,2015
35-,F,Walloon,"Endocrine glands, NOS",-,2015
35-,F,Walloon,Hodgkin's disease,6,2015
35-,F,Walloon,Non-Hodgkin-lymphoma,13,2015
35-,F,Walloon,Malignant immunoproliferative diseases,1,2015
35-,F,Walloon,Multiple myeloma,2,2015
35-,F,Walloon,Lymphoid leukaemia,1,2015
35-,F,Walloon,Myeloid leukaemia,4,2015
35-,F,Walloon,Monocytic leukaemia,-,2015
35-,F,Walloon,Leukaemia other,1,2015
35-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",-,2015
35-,F,Walloon,Other and ill-defined sites,-,2015
35-,F,Walloon,Unknown primary site,-,2015
35-,F,Walloon,Myeloproliferative Disorders,2,2015
35-,F,Walloon,Myelodysplastic syndromes,-,2015
40-,F,Walloon,Lip,-,2015
40-,F,Walloon,Base of tongue,-,2015
40-,F,Walloon,Tongue,3,2015
40-,F,Walloon,Gum,-,2015
40-,F,Walloon,Floor of mouth,-,2015
40-,F,Walloon,Palate,1,2015
40-,F,Walloon,"Mouth, NOS",1,2015
40-,F,Walloon,Parotid gland,1,2015
40-,F,Walloon,"Salivary glands, NOS",-,2015
40-,F,Walloon,Tonsil,-,2015
40-,F,Walloon,Oropharynx,2,2015
40-,F,Walloon,Nasopharynx,1,2015
40-,F,Walloon,Pyriform sinus,3,2015
40-,F,Walloon,Hypopharynx,-,2015
40-,F,Walloon,"Lip, oral cavity and pharynx, NOS",-,2015
40-,F,Walloon,Oesophagus,3,2015
40-,F,Walloon,Stomach,2,2015
40-,F,Walloon,Small intestine,1,2015
40-,F,Walloon,Colon,10,2015
40-,F,Walloon,Rectosigmoid junction,-,2015
40-,F,Walloon,Rectum,7,2015
40-,F,Walloon,Anus and anal canal,-,2015
40-,F,Walloon,Liver and intrahepatic bile ducts,1,2015
40-,F,Walloon,Gallbladder,-,2015
40-,F,Walloon,"Biliary tract, NOS",-,2015
40-,F,Walloon,Pancreas,4,2015
40-,F,Walloon,Other ill-defined digestive organs,-,2015
40-,F,Walloon,Nasal cavity and middle ear,1,2015
40-,F,Walloon,Accessory sinuses,1,2015
40-,F,Walloon,Larynx,2,2015
40-,F,Walloon,Trachea,-,2015
40-,F,Walloon,Bronchus and lung,15,2015
40-,F,Walloon,Thymus,-,2015
40-,F,Walloon,"Heart, mediastinum and pleura",-,2015
40-,F,Walloon,"Respiratory system and intrathoracic organs, NOS",-,2015
40-,F,Walloon,Bone and articular cartilage of limbs,1,2015
40-,F,Walloon,"Bone and articular cartilage, NOS",1,2015
40-,F,Walloon,Malignant melanoma of skin,16,2015
40-,F,Walloon,Malignant neoplasms of skin,6,2015
40-,F,Walloon,Mesothelioma,1,2015
40-,F,Walloon,Kaposi's sarcoma,1,2015
40-,F,Walloon,Soft tissues,4,2015
40-,F,Walloon,Retroperitoneum and peritoneum,-,2015
40-,F,Walloon,Breast,-,2015
40-,F,Walloon,Penis,1,2015
40-,F,Walloon,Prostate,-,2015
40-,F,Walloon,Testis,16,2015
40-,F,Walloon,"Male genital organs, NOS",-,2015
40-,F,Walloon,Kidney,6,2015
40-,F,Walloon,Renal pelvis,1,2015
40-,F,Walloon,Ureter,-,2015
40-,F,Walloon,Bladder,9,2015
40-,F,Walloon,"Urinary organs, NOS",-,2015
40-,F,Walloon,Eye and adnexa,-,2015
40-,F,Walloon,Meninges,-,2015
40-,F,Walloon,Brain,6,2015
40-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",-,2015
40-,F,Walloon,Thyroid gland,17,2015
40-,F,Walloon,Adrenal gland,-,2015
40-,F,Walloon,"Endocrine glands, NOS",-,2015
40-,F,Walloon,Hodgkin's disease,2,2015
40-,F,Walloon,Non-Hodgkin-lymphoma,15,2015
40-,F,Walloon,Malignant immunoproliferative diseases,1,2015
40-,F,Walloon,Multiple myeloma,4,2015
40-,F,Walloon,Lymphoid leukaemia,7,2015
40-,F,Walloon,Myeloid leukaemia,1,2015
40-,F,Walloon,Monocytic leukaemia,-,2015
40-,F,Walloon,Leukaemia other,-,2015
40-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",-,2015
40-,F,Walloon,Other and ill-defined sites,-,2015
40-,F,Walloon,Unknown primary site,2,2015
40-,F,Walloon,Myeloproliferative Disorders,4,2015
40-,F,Walloon,Myelodysplastic syndromes,5,2015
45-,F,Walloon,Lip,2,2015
45-,F,Walloon,Base of tongue,1,2015
45-,F,Walloon,Tongue,3,2015
45-,F,Walloon,Gum,2,2015
45-,F,Walloon,Floor of mouth,2,2015
45-,F,Walloon,Palate,3,2015
45-,F,Walloon,"Mouth, NOS",2,2015
45-,F,Walloon,Parotid gland,1,2015
45-,F,Walloon,"Salivary glands, NOS",1,2015
45-,F,Walloon,Tonsil,4,2015
45-,F,Walloon,Oropharynx,3,2015
45-,F,Walloon,Nasopharynx,4,2015
45-,F,Walloon,Pyriform sinus,5,2015
45-,F,Walloon,Hypopharynx,1,2015
45-,F,Walloon,"Lip, oral cavity and pharynx, NOS",1,2015
45-,F,Walloon,Oesophagus,12,2015
45-,F,Walloon,Stomach,8,2015
45-,F,Walloon,Small intestine,6,2015
45-,F,Walloon,Colon,16,2015
45-,F,Walloon,Rectosigmoid junction,1,2015
45-,F,Walloon,Rectum,10,2015
45-,F,Walloon,Anus and anal canal,2,2015
45-,F,Walloon,Liver and intrahepatic bile ducts,10,2015
45-,F,Walloon,Gallbladder,1,2015
45-,F,Walloon,"Biliary tract, NOS",2,2015
45-,F,Walloon,Pancreas,10,2015
45-,F,Walloon,Other ill-defined digestive organs,1,2015
45-,F,Walloon,Nasal cavity and middle ear,-,2015
45-,F,Walloon,Accessory sinuses,-,2015
45-,F,Walloon,Larynx,5,2015
45-,F,Walloon,Trachea,-,2015
45-,F,Walloon,Bronchus and lung,33,2015
45-,F,Walloon,Thymus,-,2015
45-,F,Walloon,"Heart, mediastinum and pleura",-,2015
45-,F,Walloon,"Respiratory system and intrathoracic organs, NOS",-,2015
45-,F,Walloon,Bone and articular cartilage of limbs,-,2015
45-,F,Walloon,"Bone and articular cartilage, NOS",-,2015
45-,F,Walloon,Malignant melanoma of skin,26,2015
45-,F,Walloon,Malignant neoplasms of skin,9,2015
45-,F,Walloon,Mesothelioma,-,2015
45-,F,Walloon,Kaposi's sarcoma,3,2015
45-,F,Walloon,Soft tissues,3,2015
45-,F,Walloon,Retroperitoneum and peritoneum,1,2015
45-,F,Walloon,Breast,1,2015
45-,F,Walloon,Penis,4,2015
45-,F,Walloon,Prostate,24,2015
45-,F,Walloon,Testis,9,2015
45-,F,Walloon,"Male genital organs, NOS",-,2015
45-,F,Walloon,Kidney,26,2015
45-,F,Walloon,Renal pelvis,1,2015
45-,F,Walloon,Ureter,-,2015
45-,F,Walloon,Bladder,7,2015
45-,F,Walloon,"Urinary organs, NOS",-,2015
45-,F,Walloon,Eye and adnexa,1,2015
45-,F,Walloon,Meninges,-,2015
45-,F,Walloon,Brain,10,2015
45-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",-,2015
45-,F,Walloon,Thyroid gland,13,2015
45-,F,Walloon,Adrenal gland,1,2015
45-,F,Walloon,"Endocrine glands, NOS",-,2015
45-,F,Walloon,Hodgkin's disease,6,2015
45-,F,Walloon,Non-Hodgkin-lymphoma,16,2015
45-,F,Walloon,Malignant immunoproliferative diseases,4,2015
45-,F,Walloon,Multiple myeloma,5,2015
45-,F,Walloon,Lymphoid leukaemia,11,2015
45-,F,Walloon,Myeloid leukaemia,9,2015
45-,F,Walloon,Monocytic leukaemia,-,2015
45-,F,Walloon,Leukaemia other,-,2015
45-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",-,2015
45-,F,Walloon,Other and ill-defined sites,-,2015
45-,F,Walloon,Unknown primary site,4,2015
45-,F,Walloon,Myeloproliferative Disorders,2,2015
45-,F,Walloon,Myelodysplastic syndromes,4,2015
50-,F,Walloon,Lip,1,2015
50-,F,Walloon,Base of tongue,4,2015
50-,F,Walloon,Tongue,4,2015
50-,F,Walloon,Gum,2,2015
50-,F,Walloon,Floor of mouth,11,2015
50-,F,Walloon,Palate,7,2015
50-,F,Walloon,"Mouth, NOS",3,2015
50-,F,Walloon,Parotid gland,1,2015
50-,F,Walloon,"Salivary glands, NOS",1,2015
50-,F,Walloon,Tonsil,10,2015
50-,F,Walloon,Oropharynx,12,2015
50-,F,Walloon,Nasopharynx,2,2015
50-,F,Walloon,Pyriform sinus,4,2015
50-,F,Walloon,Hypopharynx,-,2015
50-,F,Walloon,"Lip, oral cavity and pharynx, NOS",-,2015
50-,F,Walloon,Oesophagus,14,2015
50-,F,Walloon,Stomach,15,2015
50-,F,Walloon,Small intestine,5,2015
50-,F,Walloon,Colon,45,2015
50-,F,Walloon,Rectosigmoid junction,4,2015
50-,F,Walloon,Rectum,28,2015
50-,F,Walloon,Anus and anal canal,2,2015
50-,F,Walloon,Liver and intrahepatic bile ducts,10,2015
50-,F,Walloon,Gallbladder,1,2015
50-,F,Walloon,"Biliary tract, NOS",2,2015
50-,F,Walloon,Pancreas,16,2015
50-,F,Walloon,Other ill-defined digestive organs,-,2015
50-,F,Walloon,Nasal cavity and middle ear,2,2015
50-,F,Walloon,Accessory sinuses,1,2015
50-,F,Walloon,Larynx,13,2015
50-,F,Walloon,Trachea,1,2015
50-,F,Walloon,Bronchus and lung,123,2015
50-,F,Walloon,Thymus,2,2015
50-,F,Walloon,"Heart, mediastinum and pleura",-,2015
50-,F,Walloon,"Respiratory system and intrathoracic organs, NOS",-,2015
50-,F,Walloon,Bone and articular cartilage of limbs,-,2015
50-,F,Walloon,"Bone and articular cartilage, NOS",-,2015
50-,F,Walloon,Malignant melanoma of skin,29,2015
50-,F,Walloon,Malignant neoplasms of skin,24,2015
50-,F,Walloon,Mesothelioma,4,2015
50-,F,Walloon,Kaposi's sarcoma,-,2015
50-,F,Walloon,Soft tissues,7,2015
50-,F,Walloon,Retroperitoneum and peritoneum,1,2015
50-,F,Walloon,Breast,4,2015
50-,F,Walloon,Penis,2,2015
50-,F,Walloon,Prostate,81,2015
50-,F,Walloon,Testis,10,2015
50-,F,Walloon,"Male genital organs, NOS",1,2015
50-,F,Walloon,Kidney,36,2015
50-,F,Walloon,Renal pelvis,1,2015
50-,F,Walloon,Ureter,1,2015
50-,F,Walloon,Bladder,22,2015
50-,F,Walloon,"Urinary organs, NOS",-,2015
50-,F,Walloon,Eye and adnexa,3,2015
50-,F,Walloon,Meninges,-,2015
50-,F,Walloon,Brain,10,2015
50-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",2,2015
50-,F,Walloon,Thyroid gland,12,2015
50-,F,Walloon,Adrenal gland,-,2015
50-,F,Walloon,"Endocrine glands, NOS",-,2015
50-,F,Walloon,Hodgkin's disease,2,2015
50-,F,Walloon,Non-Hodgkin-lymphoma,15,2015
50-,F,Walloon,Malignant immunoproliferative diseases,3,2015
50-,F,Walloon,Multiple myeloma,7,2015
50-,F,Walloon,Lymphoid leukaemia,13,2015
50-,F,Walloon,Myeloid leukaemia,6,2015
50-,F,Walloon,Monocytic leukaemia,2,2015
50-,F,Walloon,Leukaemia other,-,2015
50-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",-,2015
50-,F,Walloon,Other and ill-defined sites,-,2015
50-,F,Walloon,Unknown primary site,9,2015
50-,F,Walloon,Myeloproliferative Disorders,8,2015
50-,F,Walloon,Myelodysplastic syndromes,6,2015
55-,F,Walloon,Lip,1,2015
55-,F,Walloon,Base of tongue,1,2015
55-,F,Walloon,Tongue,17,2015
55-,F,Walloon,Gum,-,2015
55-,F,Walloon,Floor of mouth,16,2015
55-,F,Walloon,Palate,9,2015
55-,F,Walloon,"Mouth, NOS",4,2015
55-,F,Walloon,Parotid gland,2,2015
55-,F,Walloon,"Salivary glands, NOS",3,2015
55-,F,Walloon,Tonsil,17,2015
55-,F,Walloon,Oropharynx,20,2015
55-,F,Walloon,Nasopharynx,1,2015
55-,F,Walloon,Pyriform sinus,14,2015
55-,F,Walloon,Hypopharynx,3,2015
55-,F,Walloon,"Lip, oral cavity and pharynx, NOS",-,2015
55-,F,Walloon,Oesophagus,29,2015
55-,F,Walloon,Stomach,23,2015
55-,F,Walloon,Small intestine,3,2015
55-,F,Walloon,Colon,67,2015
55-,F,Walloon,Rectosigmoid junction,4,2015
55-,F,Walloon,Rectum,48,2015
55-,F,Walloon,Anus and anal canal,3,2015
55-,F,Walloon,Liver and intrahepatic bile ducts,28,2015
55-,F,Walloon,Gallbladder,-,2015
55-,F,Walloon,"Biliary tract, NOS",5,2015
55-,F,Walloon,Pancreas,34,2015
55-,F,Walloon,Other ill-defined digestive organs,-,2015
55-,F,Walloon,Nasal cavity and middle ear,-,2015
55-,F,Walloon,Accessory sinuses,1,2015
55-,F,Walloon,Larynx,35,2015
55-,F,Walloon,Trachea,-,2015
55-,F,Walloon,Bronchus and lung,186,2015
55-,F,Walloon,Thymus,2,2015
55-,F,Walloon,"Heart, mediastinum and pleura",2,2015
55-,F,Walloon,"Respiratory system and intrathoracic organs, NOS",-,2015
55-,F,Walloon,Bone and articular cartilage of limbs,-,2015
55-,F,Walloon,"Bone and articular cartilage, NOS",2,2015
55-,F,Walloon,Malignant melanoma of skin,44,2015
55-,F,Walloon,Malignant neoplasms of skin,36,2015
55-,F,Walloon,Mesothelioma,4,2015
55-,F,Walloon,Kaposi's sarcoma,3,2015
55-,F,Walloon,Soft tissues,6,2015
55-,F,Walloon,Retroperitoneum and peritoneum,1,2015
55-,F,Walloon,Breast,3,2015
55-,F,Walloon,Penis,3,2015
55-,F,Walloon,Prostate,213,2015
55-,F,Walloon,Testis,2,2015
55-,F,Walloon,"Male genital organs, NOS",-,2015
55-,F,Walloon,Kidney,38,2015
55-,F,Walloon,Renal pelvis,1,2015
55-,F,Walloon,Ureter,5,2015
55-,F,Walloon,Bladder,42,2015
55-,F,Walloon,"Urinary organs, NOS",-,2015
55-,F,Walloon,Eye and adnexa,2,2015
55-,F,Walloon,Meninges,1,2015
55-,F,Walloon,Brain,15,2015
55-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",1,2015
55-,F,Walloon,Thyroid gland,12,2015
55-,F,Walloon,Adrenal gland,3,2015
55-,F,Walloon,"Endocrine glands, NOS",1,2015
55-,F,Walloon,Hodgkin's disease,4,2015
55-,F,Walloon,Non-Hodgkin-lymphoma,36,2015
55-,F,Walloon,Malignant immunoproliferative diseases,5,2015
55-,F,Walloon,Multiple myeloma,16,2015
55-,F,Walloon,Lymphoid leukaemia,22,2015
55-,F,Walloon,Myeloid leukaemia,10,2015
55-,F,Walloon,Monocytic leukaemia,1,2015
55-,F,Walloon,Leukaemia other,-,2015
55-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",-,2015
55-,F,Walloon,Other and ill-defined sites,-,2015
55-,F,Walloon,Unknown primary site,12,2015
55-,F,Walloon,Myeloproliferative Disorders,8,2015
55-,F,Walloon,Myelodysplastic syndromes,10,2015
60-,F,Walloon,Lip,-,2015
60-,F,Walloon,Base of tongue,8,2015
60-,F,Walloon,Tongue,15,2015
60-,F,Walloon,Gum,1,2015
60-,F,Walloon,Floor of mouth,11,2015
60-,F,Walloon,Palate,4,2015
60-,F,Walloon,"Mouth, NOS",7,2015
60-,F,Walloon,Parotid gland,1,2015
60-,F,Walloon,"Salivary glands, NOS",-,2015
60-,F,Walloon,Tonsil,13,2015
60-,F,Walloon,Oropharynx,22,2015
60-,F,Walloon,Nasopharynx,3,2015
60-,F,Walloon,Pyriform sinus,11,2015
60-,F,Walloon,Hypopharynx,11,2015
60-,F,Walloon,"Lip, oral cavity and pharynx, NOS",3,2015
60-,F,Walloon,Oesophagus,52,2015
60-,F,Walloon,Stomach,39,2015
60-,F,Walloon,Small intestine,9,2015
60-,F,Walloon,Colon,88,2015
60-,F,Walloon,Rectosigmoid junction,5,2015
60-,F,Walloon,Rectum,61,2015
60-,F,Walloon,Anus and anal canal,8,2015
60-,F,Walloon,Liver and intrahepatic bile ducts,53,2015
60-,F,Walloon,Gallbladder,-,2015
60-,F,Walloon,"Biliary tract, NOS",9,2015
60-,F,Walloon,Pancreas,42,2015
60-,F,Walloon,Other ill-defined digestive organs,2,2015
60-,F,Walloon,Nasal cavity and middle ear,2,2015
60-,F,Walloon,Accessory sinuses,4,2015
60-,F,Walloon,Larynx,30,2015
60-,F,Walloon,Trachea,-,2015
60-,F,Walloon,Bronchus and lung,339,2015
60-,F,Walloon,Thymus,2,2015
60-,F,Walloon,"Heart, mediastinum and pleura",-,2015
60-,F,Walloon,"Respiratory system and intrathoracic organs, NOS",-,2015
60-,F,Walloon,Bone and articular cartilage of limbs,-,2015
60-,F,Walloon,"Bone and articular cartilage, NOS",1,2015
60-,F,Walloon,Malignant melanoma of skin,38,2015
60-,F,Walloon,Malignant neoplasms of skin,71,2015
60-,F,Walloon,Mesothelioma,7,2015
60-,F,Walloon,Kaposi's sarcoma,1,2015
60-,F,Walloon,Soft tissues,5,2015
60-,F,Walloon,Retroperitoneum and peritoneum,1,2015
60-,F,Walloon,Breast,1,2015
60-,F,Walloon,Penis,5,2015
60-,F,Walloon,Prostate,353,2015
60-,F,Walloon,Testis,3,2015
60-,F,Walloon,"Male genital organs, NOS",-,2015
60-,F,Walloon,Kidney,58,2015
60-,F,Walloon,Renal pelvis,10,2015
60-,F,Walloon,Ureter,4,2015
60-,F,Walloon,Bladder,70,2015
60-,F,Walloon,"Urinary organs, NOS",7,2015
60-,F,Walloon,Eye and adnexa,3,2015
60-,F,Walloon,Meninges,2,2015
60-,F,Walloon,Brain,26,2015
60-,F,Walloon,"Spinal cord, cranial nerves and CNS, NOS",-,2015
60-,F,Walloon,Thyroid gland,14,2015
60-,F,Walloon,Adrenal gland,2,2015
60-,F,Walloon,"Endocrine glands, NOS",1,2015
60-,F,Walloon,Hodgkin's disease,-,2015
60-,F,Walloon,Non-Hodgkin-lymphoma,34,2015
60-,F,Walloon,Malignant immunoproliferative diseases,8,2015
60-,F,Walloon,Multiple myeloma,16,2015
60-,F,Walloon,Lymphoid leukaemia,20,2015
60-,F,Walloon,Myeloid leukaemia,16,2015
60-,F,Walloon,Monocytic leukaemia,2,2015
60-,F,Walloon,Leukaemia other,1,2015
60-,F,Walloon,"Lymphoid, haematopoietic and related tissue, NOS",1,2015
60-,F,Walloon,Other and ill-defined sites,-,2015
60-,F,Walloon,Unknown primary site,27,2015
60-,F,Walloon,Myeloproliferative Disorders,10,2015
60-,F,Walloon,Myelodysplastic syndromes,17,2015
65-,F,Walloon,Lip,1,2015
65-,F,Walloon,Base of tongue,9,2015
65-,F,Walloon,Tongue,6,2015
65-,F,Walloon,Gum,2,2015
65-,F,Walloon,Floor of mouth,6,2015
65-,F,Walloon,Palate,4,2015
65-,F,Walloon,"Mouth, NOS",4,2015
65-,F,Walloon,Parotid gland,1,2015
65-,F,Walloon,"Salivary glands, NOS",2,2015
65-,F,Walloon,Tonsil,14,2015
65-,F,Walloon,Oropharynx,8,2015
65-,F,Walloon,Nasopharynx,1,2015
65-,F,Walloon,Pyriform sinus,12,2015
65-,F,Walloon,Hypopharynx,2,2015
65-,F,Walloon,"Lip, oral cavity and pharynx, NOS",1,2015
65-,F,Walloon,Oesophagus,56,2015
65-,F,Walloon,Stomach,42,2015
65-,F,Walloon,Small intestine,9,2015
65-,F,Walloon,Colon,147,2015
65-,F,Walloon,Rectosigmoid junction,16,2015
65-,F,Walloon,Rectum,72,2015
65-,F,Walloon,Anus and anal canal,7,2015
65-,F,Walloon,Liver and intrahepatic bile ducts,57,2015
65-,F,Walloon,Gallbladder,1,2015
65-,F,Walloon,"Biliary tract, NOS",8,2015
65-,F,Walloon,Pancreas,53,2015
65-,F,Walloon,Other ill-defined digestive organs,7,2015
